seed,repeat,mh_sd,mh_iters,theta_hat,rmse,particle_sd,accept_rate,final_temp,n_final_particles
0,5,0.03,20,0.5472729154231147,0.45272708457688526,0.0026048464487598935,0.047,0.3309286685555486,50
1,5,0.03,20,-0.5572795510427029,1.5572795510427029,0.0020326716676930903,0.04100000000000001,0.5042457828593705,50
2,5,0.03,20,-0.021137536353338485,1.0211375363533386,0.007068314969199631,0.030000000000000006,0.7273656543596746,50
3,5,0.03,20,-0.14297680424074227,1.1429768042407422,0.002361824914661716,0.04000000000000001,0.9025141243200507,50
4,5,0.03,20,0.6084509866458685,0.3915490133541315,0.004369342329148243,0.031000000000000007,0.6295049322029858,50
5,5,0.03,20,0.872762039361423,0.12723796063857695,0.005861971756023689,0.04300000000000001,0.34925709154777995,50
6,5,0.03,20,0.9598175544793017,0.04018244552069827,0.009085302724488641,0.042,0.699198681486878,50
7,5,0.03,20,1.236502441805337,0.23650244180533697,0.008249628647013648,0.036000000000000004,0.3524256464740947,50
8,5,0.03,20,0.21036479769146912,0.7896352023085309,0.0020893677420551686,0.030000000000000006,0.42229071334046697,50
9,5,0.03,20,1.128915116605697,0.128915116605697,0.0034618729288846658,0.027000000000000007,0.4747092819935764,50
0,6,0.03,20,0.09837521182921588,0.9016247881707842,0.28971288325008077,0.03,0.3894117323453616,50
1,6,0.03,20,-0.5404122968875825,1.5404122968875824,0.010243102872305586,0.038000000000000006,0.3576810780248943,50
2,6,0.03,20,-0.597468775619416,1.597468775619416,0.007161895481590433,0.046000000000000006,0.7249548736855652,50
3,6,0.03,20,-0.33497649017366504,1.334976490173665,0.003606631768211518,0.048,1.023547492123827,50
4,6,0.03,20,0.6377678246104189,0.3622321753895811,0.006020323755826041,0.033,0.6965199864011323,50
5,6,0.03,20,1.0787863824276547,0.07878638242765468,0.005749509170167136,0.038000000000000006,0.25279312206265553,50
6,6,0.03,20,0.6430729878292547,0.3569270121707453,0.004919012153183765,0.047,0.5289066845490646,50
7,6,0.03,20,1.1997267969229122,0.19972679692291218,0.1658419775136091,0.03900000000000001,0.3864507343675979,50
8,6,0.03,20,0.7168847075217171,0.28311529247828293,0.004363325603231887,0.039,0.5509888186001222,50
9,6,0.03,20,0.8091435923630519,0.1908564076369481,0.00216134128060021,0.034,0.48365611918908463,50
0,7,0.03,20,0.268043452458204,0.731956547541796,0.004597025282315361,0.046000000000000006,0.3544160492531918,50
1,7,0.03,20,-0.1758578601117688,1.1758578601117688,0.002540679807560254,0.04100000000000001,0.3147260392993081,50
2,7,0.03,20,0.010880765981272043,0.9891192340187279,0.005687021752988507,0.027999999999999997,0.668201105056146,50
3,7,0.03,20,-0.919886245986205,1.9198862459862052,0.0019000344766477745,0.033,1.0613999311375657,50
4,7,0.03,20,0.16803800274718209,0.8319619972528179,0.003629643588210928,0.037000000000000005,0.6076617011596193,50
5,7,0.03,20,0.8792349146376358,0.12076508536236419,0.0034234218246471603,0.029000000000000005,0.32774072444398955,50
6,7,0.03,20,0.45184631477273485,0.5481536852272652,0.01578112721417562,0.023,0.5017969749928037,50
7,7,0.03,20,0.9204814888938918,0.07951851110610819,0.005405925263389547,0.047000000000000014,0.32257048716592907,50
8,7,0.03,20,0.4440521777452706,0.5559478222547294,0.005212818505537347,0.03200000000000001,0.42574775503152573,50
9,7,0.03,20,0.526990722738015,0.47300927726198505,0.001297567486841788,0.03500000000000001,0.5754438871247831,50
0,8,0.03,20,0.16473666501209835,0.8352633349879016,0.0032611127454541472,0.027000000000000003,0.40030319280920723,50
1,8,0.03,20,-0.6913212103362092,1.6913212103362092,0.12353390395271113,0.028000000000000004,0.36134348797170546,50
2,8,0.03,20,-0.23876985742566414,1.2387698574256643,0.002791345171959275,0.034,0.6370417773056019,50
3,8,0.03,20,-0.28442939872167705,1.284429398721677,0.000781889118636292,0.023,1.2321973154353794,50
4,8,0.03,20,0.6069669285254917,0.3930330714745083,0.05281722532146926,0.049,0.5634989041871015,50
5,8,0.03,20,0.8707283815266516,0.12927161847334845,0.0024715375022271273,0.044000000000000004,0.3365062585987809,50
6,8,0.03,20,0.5103184110598423,0.4896815889401577,0.00414753860422885,0.042,0.4680773956061666,50
7,8,0.03,20,0.9553006285750443,0.044699371424955725,0.0061577651909564615,0.04000000000000001,0.34996700058897323,50
8,8,0.03,20,0.29489137843131963,0.7051086215686804,0.004292864740959702,0.047,0.42704009646919044,50
9,8,0.03,20,-0.06249600439007864,1.0624960043900786,0.004859588755911009,0.042,0.7167822730010647,50
0,9,0.03,20,0.006519949997577447,0.9934800500024226,0.015580215830185274,0.04800000000000001,0.3902046784086852,50
1,9,0.03,20,0.40325435432059886,0.5967456456794011,0.1266628102379572,0.046000000000000006,0.39050315043828754,50
2,9,0.03,20,-0.1813305647854672,1.1813305647854673,0.0062441191957300895,0.031,0.6691753998989701,50
3,9,0.03,20,0.825047764084393,0.17495223591560705,0.010660797596420133,0.028999999999999998,0.8035965362107216,50
4,9,0.03,20,0.2752292283943346,0.7247707716056654,0.10043747938364933,0.038000000000000006,0.6229157040982216,50
5,9,0.03,20,0.9699417809165517,0.0300582190834483,0.010804514200171202,0.037000000000000005,0.23987230513472296,50
6,9,0.03,20,0.6145420817494324,0.38545791825056763,0.006419890582958799,0.044000000000000004,0.5816679788890735,50
7,9,0.03,20,0.9716936350455307,0.028306364954469254,0.003392279325738444,0.030000000000000006,0.3089406861182368,50
8,9,0.03,20,0.11906972351538446,0.8809302764846155,0.01648162725236527,0.046,0.516957142754386,50
9,9,0.03,20,-0.6196565152141684,1.6196565152141684,0.053576519447524215,0.04300000000000001,0.6614834170290611,50
0,0,0.03,50,0.687234469627263,0.312765530372737,0.02842743247105786,0.04200000000000001,0.3781552148271691,50
1,0,0.03,50,-0.15960846131790207,1.159608461317902,0.009573086238139843,0.024000000000000004,0.3957421006605801,50
2,0,0.03,50,-0.31231214230255167,1.3123121423025517,0.00606449581582629,0.04880000000000001,0.6404151606018548,50
3,0,0.03,50,-0.4772814332757364,1.4772814332757365,0.16797114717622894,0.034,0.8146758088601247,50
4,0,0.03,50,0.8624322871578265,0.1375677128421735,0.024799680329597104,0.0416,0.6692506677299023,50
5,0,0.03,50,0.9898971274665033,0.010102872533496732,0.009083125690294474,0.046800000000000015,0.2818080925690346,50
6,0,0.03,50,0.42147040888025084,0.5785295911197492,0.006106840269319401,0.039200000000000006,0.61762622693713,50
7,0,0.03,50,0.8012632959323053,0.19873670406769472,0.013628814604433404,0.0496,0.3608242276470166,50
8,0,0.03,50,0.056417764361574106,0.9435822356384259,0.07513544462906349,0.030400000000000003,0.5363206859306577,50
9,0,0.03,50,0.47955694237893015,0.5204430576210699,0.014567135494295945,0.0424,0.5506350312385644,50
0,1,0.03,50,0.8907018958389706,0.10929810416102936,0.009649694434451584,0.03439999999999999,0.3039866684181044,50
1,1,0.03,50,-0.9181542986879527,1.9181542986879527,0.6293888404527566,0.032400000000000005,0.42805242651183373,50
2,1,0.03,50,-0.6925395214345719,1.692539521434572,0.009024219647231477,0.042800000000000005,0.6529953701783657,50
3,1,0.03,50,-0.43695176198455615,1.4369517619845562,5.607473066727768e-17,0.0,0.5505850104557389,50
4,1,0.03,50,0.8116729372197827,0.18832706278021727,0.006310906673528305,0.039200000000000006,0.6380085428401236,50
5,1,0.03,50,1.4094239490318055,0.40942394903180546,0.004078570187693532,0.04480000000000001,0.25940435526712813,50
6,1,0.03,50,0.2367870913685218,0.7632129086314782,0.011856220903649163,0.0396,0.6104447364022896,50
7,1,0.03,50,0.7593692119570882,0.24063078804291183,0.009119751868464013,0.04880000000000002,0.32811107789395977,50
8,1,0.03,50,0.9431165218111025,0.056883478188897496,0.009966768849533614,0.0412,0.49915385859989203,50
9,1,0.03,50,-0.36312454072441397,1.363124540724414,0.0054645998062708276,0.045200000000000004,0.6261252812683884,50
0,2,0.03,50,-0.03770670745397524,1.0377067074539752,0.009323627076763477,0.0456,0.41850987577255805,50
1,2,0.03,50,0.0002941203917020007,0.999705879608298,0.005411471383482329,0.0404,0.4227821862995246,50
2,2,0.03,50,-0.1091472762772356,1.1091472762772356,0.009288206103201229,0.045600000000000016,0.7122287821368363,50
3,2,0.03,50,-0.2037843314515878,1.2037843314515877,0.37707912098222823,0.048400000000000006,0.9667262622053597,50
4,2,0.03,50,0.47390769124837895,0.526092308751621,0.013507052016415846,0.04080000000000001,0.7443448283466549,50
5,2,0.03,50,0.7953612365143333,0.20463876348566667,0.009455469356659037,0.0388,0.28740113456892175,50
6,2,0.03,50,1.0183520523663143,0.01835205236631432,0.00574470123522201,0.042,0.6399356417884248,50
7,2,0.03,50,0.6646057313761168,0.3353942686238832,0.16189072822170336,0.044000000000000004,0.5324551372060724,50
8,2,0.03,50,0.31399669774452926,0.6860033022554708,0.006265735334029795,0.03320000000000001,0.48086765073400867,50
9,2,0.03,50,-0.3910163603444144,1.3910163603444143,0.40540455447444984,0.049600000000000005,0.7802326597617066,50
0,3,0.03,50,0.7735797502109818,0.2264202497890182,0.11080594313694388,0.04720000000000001,0.4190386816901446,50
1,3,0.03,50,-0.7313514824476247,1.7313514824476246,0.012847013704267107,0.0408,0.3626000045522453,50
2,3,0.03,50,0.20228249807196166,0.7977175019280384,0.005500841199556274,0.031200000000000002,0.6617919194352788,50
3,3,0.03,50,-0.31762101407272064,1.3176210140727207,0.01575677243336589,0.028800000000000003,0.8770071370703859,50
4,3,0.03,50,0.44555347006511686,0.5544465299348831,0.16393265240885682,0.014800000000000002,0.6976086431725503,50
5,3,0.03,50,0.5870203901381088,0.4129796098618912,0.008074904101009318,0.04000000000000001,0.30748774568285353,50
6,3,0.03,50,0.6692191953397538,0.3307808046602462,0.060261262465885264,0.044000000000000004,0.5598883214473491,50
7,3,0.03,50,1.30465258391568,0.30465258391567995,0.016433306365511772,0.043600000000000014,0.4390088899823618,50
8,3,0.03,50,-0.39744019071752457,1.3974401907175245,0.008843278588430556,0.042,0.5868700027015628,50
9,3,0.03,50,0.3342892046804423,0.6657107953195577,0.013110117039355738,0.022000000000000002,0.5724509975845563,50
0,4,0.03,50,0.4298302867564692,0.5701697132435308,0.7187348801298491,0.04120000000000001,0.3792627802203742,50
1,4,0.03,50,-1.0449461564780715,2.0449461564780718,0.01259524774345259,0.04920000000000001,0.4077971553864001,50
2,4,0.03,50,0.1674093579765933,0.8325906420234067,0.1161763982908659,0.0404,0.7583935716434562,50
3,4,0.03,50,-0.7679226481258319,1.7679226481258319,0.011520615670314779,0.027600000000000003,0.986380594166018,50
4,4,0.03,50,0.008923726198471689,0.9910762738015283,0.005935942963250095,0.028000000000000008,0.6568565180944579,50
5,4,0.03,50,0.5957543474169237,0.4042456525830763,0.002393314398231733,0.018000000000000002,0.3261377792040918,50
6,4,0.03,50,0.05573809123350934,0.9442619087664906,0.003091116370272286,0.04320000000000001,0.6105992786031887,50
7,4,0.03,50,0.5790051569065413,0.4209948430934587,0.0037895281841066088,0.015600000000000001,0.33678266425278613,50
8,4,0.03,50,0.36286081845447216,0.6371391815455278,0.008765751628937533,0.0304,0.4405007265871588,50
9,4,0.03,50,0.19185992788530107,0.808140072114699,0.013080863901983259,0.0484,0.6987355821516854,50
0,5,0.03,50,1.0076401049083992,0.00764010490839917,0.008762143120734542,0.04880000000000001,0.34931861198968195,50
1,5,0.03,50,0.06935222277367772,0.9306477772263223,0.007443243351163063,0.036399999999999995,0.38567724723148855,50
2,5,0.03,50,0.13287297901476589,0.8671270209852341,0.014383467670835481,0.04520000000000001,0.7923965431166382,50
3,5,0.03,50,-1.4787925388430003,2.4787925388430003,0.004172865985250081,0.034800000000000005,1.0862774598191023,50
4,5,0.03,50,0.8246532259735062,0.1753467740264938,0.006221937461423329,0.02840000000000001,0.5391756423435717,50
5,5,0.03,50,0.5331627173366847,0.46683728266331526,0.3788604335265821,0.0404,0.3759062325351663,50
6,5,0.03,50,1.0879936844722007,0.08799368447220068,0.0026727255751907487,0.0444,0.9461059471518847,50
7,5,0.03,50,1.3325104840992452,0.3325104840992452,0.007152780792754727,0.044800000000000006,0.4224790847646367,50
8,5,0.03,50,0.035304594516751636,0.9646954054832484,0.36001251271896456,0.0456,0.5274722464865693,50
9,5,0.03,50,0.17541877066245223,0.8245812293375477,0.011033605509176828,0.04800000000000001,0.5888389989448108,50
0,6,0.03,50,0.9867905802487376,0.013209419751262441,0.366230896571679,0.0476,0.38977461113127476,50
1,6,0.03,50,-0.47654107505530136,1.4765410750553014,0.00831945550667516,0.03840000000000001,0.390759295809851,50
2,6,0.03,50,0.0731394089576254,0.9268605910423746,0.005266925172662304,0.04880000000000001,0.7918461781326843,50
3,6,0.03,50,-0.2703271970632499,1.27032719706325,0.019621285756036236,0.03320000000000001,0.9115434977111656,50
4,6,0.03,50,0.37134134086793497,0.6286586591320651,0.013823505828198022,0.0436,0.7048870677449441,50
5,6,0.03,50,0.9634258904932732,0.03657410950672679,0.006310778935231774,0.0476,0.25913358143057136,50
6,6,0.03,50,0.7933846061836093,0.2066153938163907,0.0045066472302042054,0.0424,0.6025321435041322,50
7,6,0.03,50,0.5884013613306834,0.41159863866931656,0.008144398014907944,0.026400000000000007,0.4648040138375621,50
8,6,0.03,50,0.13940614455681177,0.8605938554431882,0.10996417182457638,0.0476,0.5011127136223931,50
9,6,0.03,50,0.07647457032967793,0.923525429670322,0.008695181812999867,0.044000000000000004,0.6423621078677674,50
0,7,0.03,50,0.8084717983191416,0.19152820168085838,0.010215860259829504,0.04680000000000001,0.3977289912690287,50
1,7,0.03,50,-0.9953962584700183,1.9953962584700182,0.005501332057094501,0.015200000000000002,0.48736242658834994,50
2,7,0.03,50,0.4755686788765652,0.5244313211234348,0.03475818702828132,0.038400000000000004,0.8497764489261432,50
3,7,0.03,50,0.7059870065069862,0.2940129934930138,0.006509871763426615,0.046,0.8327251286962492,50
4,7,0.03,50,0.38527050242045485,0.6147294975795452,0.01570999509276901,0.0484,0.6418386082105818,50
5,7,0.03,50,0.6634870877537138,0.3365129122462862,0.006341063072277697,0.042400000000000014,0.3503542892552489,50
6,7,0.03,50,0.6769591734253239,0.32304082657467614,0.07846675911187219,0.04880000000000001,0.5441807178149154,50
7,7,0.03,50,1.1141866103534728,0.11418661035347277,0.004789201922955265,0.0352,0.40777817575561714,50
8,7,0.03,50,0.8469150452777956,0.1530849547222044,0.004606950314186449,0.046400000000000004,0.5008410284109618,50
9,7,0.03,50,0.6673584969427133,0.3326415030572867,0.01257486417911905,0.03280000000000001,0.5254537040401166,50
0,8,0.03,50,0.12345116697104981,0.8765488330289501,0.0056698794515203065,0.0388,0.38238322126341184,50
1,8,0.03,50,0.05670118055493231,0.9432988194450677,0.02936163648127213,0.0372,0.38549360225925955,50
2,8,0.03,50,-0.5397583996507789,1.5397583996507789,0.003621927415987743,0.04039999999999999,0.6162456011318853,50
3,8,0.03,50,0.045233396007078,0.954766603992922,0.3098586857217432,0.0316,0.8267244712398198,50
4,8,0.03,50,0.5523751276259787,0.44762487237402127,0.007903195283402978,0.0364,0.6227651352517967,50
5,8,0.03,50,0.8078789195701325,0.19212108042986753,0.00402551757578675,0.04920000000000001,0.28837600819595016,50
6,8,0.03,50,1.0553056098624032,0.05530560986240318,0.0071922810916233764,0.03640000000000001,0.556554090757184,50
7,8,0.03,50,0.703753974849983,0.29624602515001697,0.01188223173247415,0.03400000000000001,0.34120587043187467,50
8,8,0.03,50,0.3150451065869737,0.6849548934130263,0.016312474156808934,0.046799999999999994,0.45258112955312435,50
9,8,0.03,50,0.060195811439329665,0.9398041885606704,0.09393636685905628,0.04200000000000001,0.6929319684629689,50
0,9,0.03,50,1.4465989038180362,0.44659890381803624,0.011693342381964652,0.0444,0.42318378733381534,50
1,9,0.03,50,0.5227921640520327,0.47720783594796734,0.22354608245607088,0.0392,0.45475673326872623,50
2,9,0.03,50,-0.07950722873200601,1.079507228732006,0.09238818406167529,0.0376,0.7420690319949552,50
3,9,0.03,50,-0.20916880541719146,1.2091688054171914,0.02933634487614192,0.028800000000000003,0.8694840257485363,50
4,9,0.03,50,1.132258861054381,0.1322588610543809,0.004619645272812717,0.0332,0.6873071680221947,50
5,9,0.03,50,0.7192158285057704,0.28078417149422963,0.003964187912369828,0.0408,0.3630002714401687,50
6,9,0.03,50,1.0135614294388307,0.013561429438830652,0.0093146804791995,0.046400000000000004,0.5813131811341528,50
7,9,0.03,50,1.006872529756576,0.006872529756575929,0.005494414319847792,0.042800000000000005,0.31198786308338966,50
8,9,0.03,50,0.6799453452653793,0.3200546547346207,0.016661153341565097,0.0412,0.5659108814705884,50
9,9,0.03,50,0.6700852778207214,0.32991472217927864,0.017082482178379786,0.0456,0.5584447505169784,50
0,0,0.03,100,0.7016682237776253,0.2983317762223747,0.012054538906602604,0.034,0.34529568445959435,50
1,0,0.03,100,0.15010915903615193,0.849890840963848,0.02926256043593264,0.0492,0.45798423706404645,50
2,0,0.03,100,-0.4529350366775588,1.4529350366775589,0.07012778759018531,0.04500000000000001,0.6905319383367616,50
3,0,0.03,100,-0.68744588606889,1.6874458860688901,0.3180813486261688,0.04020000000000001,0.9570359286857626,50
4,0,0.03,100,0.7138476017575114,0.2861523982424886,0.023930515064884413,0.04220000000000001,0.6760778634048451,50
5,0,0.03,100,0.9443165886492253,0.0556834113507747,0.006272137534221611,0.0462,0.29652788973737165,50
6,0,0.03,100,0.9336205810226269,0.0663794189773731,0.012671994967223318,0.04939999999999999,0.5521526609346841,50
7,0,0.03,100,0.7348551588368172,0.2651448411631828,0.012421659430211979,0.0436,0.35993277705401117,50
8,0,0.03,100,-0.2879648917501769,1.287964891750177,0.008319600924144988,0.0404,0.5339814907194498,50
9,0,0.03,100,0.5012780645518676,0.49872193544813237,0.012221297424578571,0.045200000000000004,0.6044672850611423,50
0,1,0.03,100,-0.09910470312415551,1.0991047031241554,0.012001670366387327,0.048400000000000006,0.467927561674675,50
1,1,0.03,100,-0.4099585780666288,1.4099585780666288,0.01997698760395306,0.044199999999999996,0.3968947834084143,50
2,1,0.03,100,0.27542180523630777,0.7245781947636922,0.09647094808085364,0.046600000000000016,0.7891427042581085,50
3,1,0.03,100,-0.12785134147728278,1.1278513414772828,0.5754929030083149,0.037200000000000004,0.8853689922440197,50
4,1,0.03,100,0.5404880761792334,0.45951192382076655,0.01586650854288288,0.0458,0.6291061855922733,50
5,1,0.03,100,1.0960594350638186,0.09605943506381864,0.08854273912492815,0.03760000000000001,0.258541403794472,50
6,1,0.03,100,0.7590306511060088,0.24096934889399124,0.014159183647774793,0.0358,0.5602767566841311,50
7,1,0.03,100,0.9743403122663743,0.025659687733625702,0.011505136949259535,0.0308,0.31610574174768824,50
8,1,0.03,100,0.5599774880213276,0.44002251197867237,0.0058682879387757575,0.038200000000000005,0.5147071034744763,50
9,1,0.03,100,0.6427132074141363,0.3572867925858637,0.11974945880776622,0.03560000000000001,0.5445258402982354,50
0,2,0.03,100,0.2949883631581131,0.7050116368418868,0.004179576728399575,0.0466,0.3848015248636367,50
1,2,0.03,100,0.2968364620034646,0.7031635379965354,0.017098564496649548,0.04019999999999999,0.4383716675655541,50
2,2,0.03,100,0.11280271649793207,0.887197283502068,0.00931544153859459,0.0444,0.8369747301140553,50
3,2,0.03,100,-0.045107802512543566,1.0451078025125435,0.007039393411442891,0.0364,0.8769236914529976,50
4,2,0.03,100,0.4986483597779627,0.5013516402220373,0.10339948406564994,0.048200000000000014,0.6572417286279514,50
5,2,0.03,100,0.34118409712462716,0.6588159028753728,0.008637316780377756,0.0438,0.3552650256776695,50
6,2,0.03,100,0.6418597980785506,0.35814020192144935,0.010115187519482753,0.042800000000000005,0.5585079234810091,50
7,2,0.03,100,0.6421648944156026,0.35783510558439735,0.031086923401618692,0.049400000000000006,0.3833963203768741,50
8,2,0.03,100,0.6638536470331764,0.3361463529668236,0.009702678213623696,0.039400000000000004,0.5267745782410612,50
9,2,0.03,100,0.14419213189340854,0.8558078681065915,0.09294250173756674,0.036800000000000006,0.6501329323941598,50
0,3,0.03,100,0.6326659130181459,0.3673340869818541,0.060170240404402324,0.04800000000000001,0.39098930166360474,50
1,3,0.03,100,-0.20293455549717274,1.2029345554971727,0.021327466911602047,0.04839999999999999,0.3770306614701045,50
2,3,0.03,100,-0.20648377659172046,1.2064837765917205,0.34400218684420647,0.0398,0.7626734710625495,50
3,3,0.03,100,0.1965295621919406,0.8034704378080594,0.2851128244733175,0.03540000000000001,0.8631067235465382,50
4,3,0.03,100,0.4154795400247116,0.5845204599752885,0.01301752909622106,0.03560000000000001,0.662316530716694,50
5,3,0.03,100,0.5421646252312291,0.4578353747687709,0.1771810565254292,0.0368,0.2933248065075156,50
6,3,0.03,100,0.7928769536386227,0.20712304636137735,0.022411150797412092,0.04479999999999999,0.5563329284377796,50
7,3,0.03,100,1.1511726912347344,0.15117269123473442,0.005711450166334933,0.047599999999999996,0.37687707633858636,50
8,3,0.03,100,0.29043561992935774,0.7095643800706423,0.020597343031632024,0.04819999999999999,0.45329217862159266,50
9,3,0.03,100,0.017779231850754175,0.9822207681492459,0.5016723716380799,0.03440000000000001,0.6237780659312182,50
0,4,0.03,100,1.0259666618364789,0.025966661836478888,0.14358480792962583,0.045599999999999995,0.38935485150201965,50
1,4,0.03,100,-0.5869795948040821,1.5869795948040821,0.01464713641968795,0.04340000000000001,0.3873095450130487,50
2,4,0.03,100,-0.8613017999134701,1.8613017999134702,0.012682152445534858,0.04800000000000001,0.6659580715044588,50
3,4,0.03,100,-0.33805571741248464,1.3380557174124847,0.4017476960349655,0.04140000000000001,0.8510753586687979,50
4,4,0.03,100,0.8749196054062993,0.12508039459370068,0.18552091305881827,0.04300000000000001,0.6600517791579035,50
5,4,0.03,100,0.9845106344241218,0.015489365575878211,0.010978057443218938,0.049399999999999986,0.3185230647614568,50
6,4,0.03,100,0.7485819976700485,0.2514180023299515,0.021604779485536667,0.0398,0.6024805433563479,50
7,4,0.03,100,0.9186132216996853,0.08138677830031471,0.012442392461849455,0.039599999999999996,0.3822514862349333,50
8,4,0.03,100,0.14241187297985292,0.8575881270201471,0.020980940155115133,0.049,0.570234881975227,50
9,4,0.03,100,0.6358094451347348,0.3641905548652652,0.016758490993490194,0.040999999999999995,0.5623479201833468,50
0,5,0.03,100,0.6533274657531885,0.34667253424681155,0.02116154300446978,0.03480000000000001,0.3758558473089594,50
1,5,0.03,100,-0.20152101100948744,1.2015210110094874,0.01281263591270428,0.043800000000000006,0.41274755844449,50
2,5,0.03,100,0.0831068734241676,0.9168931265758324,0.22436224178759936,0.037200000000000004,0.7727098985426686,50
3,5,0.03,100,0.16856884913628442,0.8314311508637156,0.006583472370906961,0.04300000000000001,0.8355781180480419,50
4,5,0.03,100,0.5937720617553848,0.4062279382446152,0.011749755045965425,0.0478,0.7202954424096848,50
5,5,0.03,100,0.8689795243593337,0.13102047564066632,0.005043138691085518,0.043,0.27538039398804703,50
6,5,0.03,100,0.6543713974287756,0.3456286025712244,0.022872493411068694,0.04680000000000001,0.6275091788528018,50
7,5,0.03,100,0.6531581000365521,0.34684189996344794,0.02035386686263968,0.0408,0.3743865931927698,50
8,5,0.03,100,0.7500562460245951,0.24994375397540491,0.011554454877898133,0.047,0.5059584736934708,50
9,5,0.03,100,1.0187544884160333,0.018754488416033332,0.02208770562273815,0.04939999999999999,0.6102848380485719,50
0,6,0.03,100,0.8014733628550822,0.1985266371449178,0.12980403381493888,0.04920000000000001,0.3863715326886234,50
1,6,0.03,100,0.38426551445979,0.61573448554021,0.011034652562520102,0.049199999999999994,0.4911367417028357,50
2,6,0.03,100,0.10640840879638827,0.8935915912036118,0.12721246592052504,0.0462,0.7946641063354897,50
3,6,0.03,100,-0.6955552121707232,1.6955552121707234,0.01658143587855462,0.041400000000000006,0.9207788929561478,50
4,6,0.03,100,0.599569030749835,0.40043096925016497,0.014010778805023856,0.0352,0.6245212209845966,50
5,6,0.03,100,1.0058827139499695,0.005882713949969531,0.00977477145173534,0.0492,0.3167377807287224,50
6,6,0.03,100,0.5720812830147186,0.4279187169852814,0.01964737096085643,0.0374,0.5649662716901245,50
7,6,0.03,100,0.8367951602894259,0.1632048397105741,0.021364512048124347,0.041999999999999996,0.4066014261233741,50
8,6,0.03,100,0.3717278996293686,0.6282721003706314,0.010580838118831159,0.044800000000000006,0.4762303594748811,50
9,6,0.03,100,0.38298519389390817,0.6170148061060918,0.8309698181782611,0.039400000000000004,0.6236012119900534,50
0,7,0.03,100,0.8685218141512688,0.13147818584873117,0.01318017764200593,0.044800000000000006,0.3448073660050954,50
1,7,0.03,100,-0.290886605261394,1.2908866052613939,0.006289250670917938,0.03580000000000001,0.4033823970813054,50
2,7,0.03,100,-0.4601885628626935,1.4601885628626934,0.1413484698566535,0.044000000000000004,0.6200690456413769,50
3,7,0.03,100,-0.8096322103228853,1.8096322103228855,0.029759907874630957,0.0378,1.0081887036863948,50
4,7,0.03,100,0.7356170178722304,0.26438298212776956,0.04522054164869909,0.04620000000000001,0.6239373788305159,50
5,7,0.03,100,0.34140589178550207,0.6585941082144979,0.0066950702618433135,0.0482,0.34350172913373805,50
6,7,0.03,100,0.6108768138070139,0.38912318619298614,0.10740931315133286,0.0256,0.8009386728389156,50
7,7,0.03,100,1.1357024055839835,0.1357024055839835,0.007291491628948444,0.04020000000000001,0.3623489003099851,50
8,7,0.03,100,0.8948505042432516,0.10514949575674837,0.014346307700086209,0.048600000000000004,0.54324465888322,50
9,7,0.03,100,0.3473162835245126,0.6526837164754874,0.009460427693327186,0.046400000000000004,0.5625388548008721,50
0,8,0.03,100,0.8168355550857167,0.1831644449142833,0.009743780859596393,0.043800000000000006,0.3845705427425826,50
1,8,0.03,100,0.16361977852755794,0.8363802214724421,0.09529241368816523,0.032600000000000004,0.3706268598866707,50
2,8,0.03,100,-0.45982663623803083,1.4598266362380308,0.008239445597591051,0.039200000000000006,0.6197780944395417,50
3,8,0.03,100,-0.16827369496728578,1.1682736949672858,0.007624900831862623,0.031200000000000002,0.9317670522471231,50
4,8,0.03,100,0.9222432888512739,0.07775671114872607,0.022390967492224585,0.044400000000000016,0.6417248970031268,50
5,8,0.03,100,0.38567142547547506,0.6143285745245249,0.01608989024990457,0.042600000000000006,0.4042346272301325,50
6,8,0.03,100,0.4535095677455409,0.546490432254459,0.006775540984817946,0.0492,0.6180455942013061,50
7,8,0.03,100,0.992041425743688,0.007958574256311968,0.01019851134325334,0.04300000000000001,0.4185754566281217,50
8,8,0.03,100,0.4979405015929824,0.5020594984070176,0.005064975052183292,0.0444,0.437303865810172,50
9,8,0.03,100,-0.03620688834752094,1.0362068883475208,0.016370279375005497,0.039400000000000004,0.7006076714093985,50
0,9,0.03,100,-0.5484526170698588,1.548452617069859,0.013940194509280445,0.048,0.46175886111867215,50
1,9,0.03,100,-1.2548067414184287,2.2548067414184287,0.012909100252452513,0.04880000000000001,0.45265520842969464,50
2,9,0.03,100,0.12447098976062945,0.8755290102393706,0.01691803526512005,0.042600000000000006,0.7449314584002246,50
3,9,0.03,100,-0.47579531648918716,1.475795316489187,0.007641489931373247,0.038200000000000005,0.8859300849379839,50
4,9,0.03,100,0.456730064385089,0.543269935614911,0.008362581608489737,0.046,0.6951340687883871,50
5,9,0.03,100,0.31865900504089584,0.6813409949591042,0.004438051413590965,0.048600000000000004,0.3526831739046661,50
6,9,0.03,100,0.5893616402064927,0.41063835979350727,0.005107847159356416,0.03320000000000001,0.5890502257342363,50
7,9,0.03,100,0.7515915167861469,0.24840848321385312,0.01975495759043372,0.0416,0.3517811890752689,50
8,9,0.03,100,0.4720407240976695,0.5279592759023305,0.021603211963216767,0.041800000000000004,0.44212608084437255,50
9,9,0.03,100,0.04685080667296738,0.9531491933270326,0.011118296917380633,0.04159999999999999,0.6526891541998647,50
0,0,0.05,20,0.06959241659209851,0.9304075834079015,0.015933696393767655,0.020000000000000004,0.3305387598340012,50
